unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
1662700,G451963,31/07/2001 18:00:00,005XX W MADISON ST,0810,THEFT,OVER $500,OTHER,FALSE,FALSE,111,1,,,06,1173120,1900351,2001,17/08/2015 15:03:40,"41,8819919","-87,63976183","(41.881991899, -87.639761826)"
8468815,HV145290,04/02/2012 13:30:00,002XX S WACKER DR,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,2,32,06,1173899,1899160,2012,10/02/2018 15:50:01,"41,87870641","-87,63693686","(41.87870641, -87.63693686)"
8398135,HT628795,12/12/2011 14:30:00,003XX S WACKER DR,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,2,32,06,1173916,1898816,2011,10/02/2018 15:50:01,"41,87776207","-87,63688469","(41.877762073, -87.63688469)"
5781806,HN592989,16/09/2007 11:00:00,005XX W MONROE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,06,1173053,1899838,2007,28/02/2018 15:56:25,"41,88058568","-87,64002307","(41.88058568, -87.640023065)"
1839568,G676091,08/11/2001 14:40:00,003XX S DESPLAINES ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,111,1,,,06,1171937,1898869,2001,17/08/2015 15:03:40,"41,87795135","-87,64414945","(41.877951345, -87.644149454)"
11086552,JA430102,13/09/2017 17:40:00,002XX N STATE ST,0810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176324,1901897,2017,10/02/2018 15:50:01,"41,88616255","-87,62795024","(41.886162552, -87.627950236)"
11124322,JA478849,20/10/2017 15:30:00,001XX N MICHIGAN AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,1177291,1901053,2017,10/02/2018 15:50:01,"41,88382471","-87,62442484","(41.883824705, -87.624424838)"
12066969,JD250849,03/04/2020 18:25:00,0000X E Lake St,0810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,111,1,42,32,06,1176931,1901744,2020,05/06/2020 15:41:08,"41,885729","-87,62572585","(41.885728999, -87.625725853)"
7661572,HS466688,13/08/2010 05:30:00,002XX S CANAL ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,2,28,06,1173177,1899236,2010,10/02/2018 15:50:01,"41,878931","-87,63958562","(41.878931004, -87.639585621)"
7549059,HS352408,10/06/2010 00:30:00,005XX W MADISON ST,0810,THEFT,OVER $500,OTHER,FALSE,FALSE,111,1,42,28,06,1172573,1900294,2010,10/02/2018 15:50:01,"41,8818476","-87,64177207","(41.881847601, -87.641772074)"
4222242,HL548706,14/08/2005 13:00:00,006XX W JACKSON BLVD,0810,THEFT,OVER $500,OTHER,FALSE,FALSE,111,1,2,28,06,1172276,1898889,2005,28/02/2018 15:56:25,"41,87799875","-87,64290415","(41.87799875, -87.642904147)"
3358260,HK403839,02/06/2004 12:15:00,001XX S CANAL ST,0810,THEFT,OVER $500,DRUG STORE,FALSE,FALSE,111,1,2,28,06,1173162,1899653,2004,10/02/2018 15:50:01,"41,88007561","-87,63962832","(41.880075611, -87.639628321)"
3374054,HK420150,09/06/2004 11:00:00,003XX S CANAL ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,2,28,06,1173190,1898749,2004,28/02/2018 15:56:25,"41,87759436","-87,63955234","(41.877594356, -87.639552342)"
12302129,JE153340,26/02/2021 15:10:00,001XX N STATE ST,0810,THEFT,OVER $500,CTA BUS STOP,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2021,05/03/2021 15:41:12,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12752921,JF307820,29/06/2022 17:00:00,001XX N DEARBORN ST,0810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1175922,1901201,2022,03/01/2023 15:40:27,"41,88426175","-87,62944742","(41.884261747, -87.62944742)"
12632667,JF161578,02/03/2022 10:28:00,001XX N STATE ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,06,,,2022,09/03/2022 15:41:01,,,
12756147,JF310890,04/07/2022 09:00:00,001XX N MICHIGAN AVE,0810,THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,111,1,42,32,06,1177272,1901493,2022,03/01/2023 15:40:27,"41,88503252","-87,62448126","(41.885032519, -87.624481261)"
13016057,JG192720,20/03/2023 17:30:00,001XX N DEARBORN ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,111,1,42,32,06,1175908,1901610,2023,19/08/2023 15:40:26,"41,88538438","-87,62948651","(41.885384381, -87.629486511)"
12838111,JF409301,24/09/2022 18:00:00,0000X E RIVERWALK S,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176561,1902303,2022,03/01/2023 15:40:27,"41,88727129","-87,62706766","(41.887271289, -87.627067658)"
13129214,JG326722,03/07/2023 23:51:00,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1176785,1901611,2023,19/08/2023 15:40:26,"41,88536734","-87,62626601","(41.885367342, -87.626266013)"
10605278,HZ356997,20/07/2016 16:01:00,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,10/02/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
7112391,HR519714,04/09/2009 04:30:00,0000X N DESPLAINES ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,27,28,06,1171926,1900450,2009,28/02/2018 15:56:25,"41,88228996","-87,64414323","(41.882289957, -87.644143226)"
2062901,HH277271,30/03/2002 19:00:00,002XX S WACKER DR,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,,,06,1173897,1899203,2002,10/02/2018 15:50:01,"41,87882445","-87,63694292","(41.878824449, -87.636942922)"
9779278,HX429337,15/09/2014 13:30:00,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1176441,1901747,2014,10/02/2018 15:50:01,"41,8857483","-87,62752512","(41.885748304, -87.627525121)"
9852164,HX500976,09/11/2014 13:30:00,0000X W RANDOLPH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176157,1901285,2014,10/02/2018 15:50:01,"41,88448696","-87,62858195","(41.884486956, -87.628581948)"
8825527,HV498758,30/09/2012 09:30:00,001XX N CLARK ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,111,1,42,32,06,1175505,1901622,2012,10/02/2018 15:50:01,"41,88542637","-87,63096602","(41.885426371, -87.630966024)"
1381648,G093524,14/02/2001 15:00:00,001XX N WACKER DR,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,,,06,1173963,1900822,2001,17/08/2015 15:03:40,"41,88326562","-87,63665233","(41.883265616, -87.636652328)"
1316771,G008891,05/01/2001 05:30:00,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,111,1,,,06,1174257,1901576,2001,17/08/2015 15:03:40,"41,88532808","-87,63555024","(41.885328082, -87.635550239)"
1338134,G035358,17/01/2001 12:00:00,003XX W WACKER DR,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,111,1,,,06,1174051,1901828,2001,17/08/2015 15:03:40,"41,88602418","-87,63629919","(41.886024179, -87.636299185)"
11547608,JB567298,26/12/2018 00:15:00,002XX N STATE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,FALSE,FALSE,111,1,42,32,06,1176327,1901797,2018,02/01/2019 16:18:06,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
13369723,JH153584,14/02/2024 17:00:00,001XX N STATE ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,34,32,06,1176352,1900927,2024,21/12/2024 15:40:46,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10757078,HZ520084,17/11/2016 12:00:00,0000X E LOWER WACKER PL,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1176893,1902139,2016,10/02/2018 15:50:01,"41,88681376","-87,62585344","(41.88681376, -87.625853436)"
3433237,HK499509,16/07/2004 11:30:00,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,28,06,1172573,1900294,2004,28/02/2018 15:56:25,"41,8818476","-87,64177207","(41.881847601, -87.641772074)"
2338866,HH638012,04/09/2002 13:00:00,006XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,28,06,1172041,1900771,2002,28/02/2018 15:56:25,"41,88316827","-87,64371148","(41.883168267, -87.643711477)"
2885339,HJ546659,07/08/2003 15:00:00,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,OTHER,TRUE,FALSE,111,1,42,28,06,1172618,1900295,2003,28/02/2018 15:56:25,"41,88184935","-87,64160681","(41.88184935, -87.641606807)"
13546264,JH367105,29/07/2024 15:30:00,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,34,32,06,1176991,1901746,2024,17/05/2025 15:40:52,"41,88573313","-87,62550546","(41.885733129, -87.625505463)"
1547298,G300308,24/05/2001 17:30:27,006XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,111,1,,,06,1172284,1901193,2001,17/08/2015 15:03:40,"41,8843209","-87,64280671","(41.884320901, -87.642806706)"
1680917,G474070,10/08/2001 07:50:00,0000X S CANAL ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,,,06,1173104,1900201,2001,17/08/2015 15:03:40,"41,88158065","-87,63982503","(41.881580645, -87.639825029)"
10984234,JA309634,16/06/2017 12:30:00,003XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1177242,1902518,2017,10/02/2018 15:50:01,"41,88784585","-87,62456034","(41.887845852, -87.624560336)"
3648170,HK744877,08/11/2004 00:00:00,0000X N WACKER DR,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1173863,1900534,2004,10/02/2018 15:50:01,"41,88247755","-87,63702811","(41.882477553, -87.637028112)"
3743636,HL114907,08/01/2005 23:00:00,001XX S JEFFERSON ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,2,28,06,1172352,1899646,2005,28/02/2018 15:56:25,"41,88007433","-87,64260273","(41.88007433, -87.642602726)"
3796249,HL163645,04/02/2005 15:00:00,001XX N CANAL ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,111,1,42,28,06,1173108,1900956,2005,10/02/2018 15:50:01,"41,88365232","-87,63978794","(41.883652324, -87.639787936)"
6903507,HR310981,08/05/2009 22:00:00,003XX S CANAL ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,2,28,06,1173189,1898773,2009,28/02/2018 15:56:25,"41,87766024","-87,6395553","(41.877660235, -87.639555302)"
10046252,HY235074,24/04/2015 23:30:00,002XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,FALSE,TRUE,111,1,42,32,06,1177257,1901911,2015,10/02/2018 15:50:01,"41,88617987","-87,62452366","(41.886179873, -87.624523664)"
10047499,HY236841,26/04/2015 00:30:00,001XX N GARLAND CT,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1177041,1901093,2015,10/02/2018 15:50:01,"41,88394013","-87,62534164","(41.88394013, -87.625341638)"
10007714,HY197508,25/03/2015 07:30:00,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1176785,1901587,2015,17/08/2015 15:03:40,"41,88530149","-87,62626674","(41.885301485, -87.626266739)"
10119555,HY308143,19/06/2015 13:52:00,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,42,32,06,1176916,1901744,2015,10/02/2018 15:50:01,"41,88572934","-87,62578094","(41.885729338, -87.625780935)"
9303872,HW448416,11/09/2013 09:00:00,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,111,1,42,32,06,1176981,1901745,2013,10/02/2018 15:50:01,"41,88573061","-87,62554222","(41.885730611, -87.625542215)"
11826412,JC429631,11/09/2019 22:50:00,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,111,1,42,32,06,1176785,1901611,2019,18/09/2019 15:42:47,"41,88536734","-87,62626601","(41.885367342, -87.626266013)"
3037509,HJ746289,07/11/2003 23:00:00,005XX W MONROE ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,2,28,06,1172600,1899825,2003,28/02/2018 15:56:25,"41,88056004","-87,64168681","(41.880560037, -87.64168681)"
9316348,HW459978,18/09/2013 12:30:00,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176881,1901743,2013,10/02/2018 15:50:01,"41,88572739","-87,62590949","(41.885727386, -87.625909491)"
11995822,JD169422,29/02/2020 16:14:00,0000X E WASHINGTON ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,111,1,42,32,06,1177144,1900833,2020,18/03/2020 15:40:21,"41,88322434","-87,6249713","(41.883224344, -87.624971297)"
13673337,JH519986,24/11/2024 15:40:00,001XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,111,1,34,32,06,1177270,1901551,2024,17/05/2025 15:40:52,"41,88519172","-87,62448685","(41.885191719, -87.624486846)"
13680156,JH528062,26/11/2024 15:45:00,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1175800,1900817,2024,17/05/2025 15:40:52,"41,88321078","-87,62990697","(41.883210775, -87.629906972)"
1875368,G723372,02/12/2001 12:00:00,003XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,111,1,,,06,1174286,1901301,2001,17/08/2015 15:03:40,"41,88457282","-87,63545196","(41.884572819, -87.63545196)"
11120854,JA474355,17/10/2017 09:49:00,0000X E WACKER DR,0820,THEFT,$500 AND UNDER,TAXICAB,FALSE,FALSE,111,1,42,32,06,1176429,1902142,2017,10/02/2018 15:50:01,"41,88683248","-87,62755726","(41.886832476, -87.627557257)"
4931053,HM546146,17/08/2006 09:00:00,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,28,06,1173039,1900311,2006,28/02/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
2363960,HH645276,13/09/2002 12:20:00,006XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,28,06,1172231,1900286,2002,28/02/2018 15:56:25,"41,8818332","-87,64302812","(41.881833204, -87.643028117)"
10332942,HY523570,02/12/2015 14:00:00,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2015,09/12/2015 16:04:49,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10387010,HZ123290,19/01/2016 12:30:00,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,111,1,42,32,06,1176585,1901750,2016,10/02/2018 15:50:01,"41,88575329","-87,62699624","(41.885753285, -87.626996239)"
12012081,JD189082,17/03/2020 22:45:00,0000X E WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,FALSE,FALSE,111,1,42,32,06,1177009,1902589,2020,26/03/2020 16:22:34,"41,88804596","-87,62541383","(41.888045958, -87.625413826)"
7555139,HS359246,12/06/2010 13:30:00,0000X N WACKER DR,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1173863,1900534,2010,10/02/2018 15:50:01,"41,88247755","-87,63702811","(41.882477553, -87.637028112)"
7593370,HS396945,06/07/2010 15:20:00,0000X N RIVERSIDE PLZ,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,28,06,1173412,1900435,2010,10/02/2018 15:50:01,"41,88221592","-87,63868712","(41.88221592, -87.638687118)"
7587561,HS391431,02/07/2010 20:30:00,006XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,28,06,1172090,1900283,2010,10/02/2018 15:50:01,"41,88182808","-87,64354595","(41.881828083, -87.643545951)"
3138798,HK131045,17/01/2004 09:00:00,0000X N WACKER DR,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,111,1,42,32,06,1173934,1900390,2004,28/02/2018 15:56:25,"41,88208083","-87,63677169","(41.882080827, -87.636771693)"
12445240,JE325707,04/08/2021 11:04:00,0000X E RANDOLPH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176453,1901289,2021,11/08/2021 15:41:43,"41,88449126","-87,62749489","(41.884491256, -87.627494889)"
12463713,JE350620,24/08/2021 15:40:00,0000X E RANDOLPH ST,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,FALSE,FALSE,111,1,42,32,06,1176904,1901295,2021,31/08/2021 15:41:20,"41,88449753","-87,6258386","(41.884497529, -87.625838595)"
12474758,JE364120,06/09/2021 18:50:00,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,111,1,42,32,06,1176916,1901744,2021,13/09/2021 15:40:45,"41,88572934","-87,62578094","(41.885729338, -87.625780935)"
12518792,JE418023,21/10/2021 12:00:00,0000X E RANDOLPH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,111,1,42,32,06,1176883,1901295,2021,28/10/2021 15:40:49,"41,88449801","-87,62591571","(41.884498005, -87.625915709)"
12649873,JF183133,22/03/2022 11:55:00,0000X E RANDOLPH ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,111,1,42,32,06,1176550,1901291,2022,03/01/2023 15:40:27,"41,88449455","-87,62713864","(41.884494554, -87.627138636)"
12733768,JF284383,17/06/2022 12:00:00,002XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,FALSE,FALSE,111,1,42,32,06,1177257,1901911,2022,03/01/2023 15:40:27,"41,88617987","-87,62452366","(41.886179873, -87.624523664)"
12678505,JF217327,23/04/2022 13:30:00,0000X W LAKE ST,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,111,1,42,32,06,1176010,1901744,2022,03/01/2023 15:40:27,"41,88574979","-87,62910791","(41.885749789, -87.629107914)"
2553264,HJ137389,08/01/2003 12:00:00,001XX S WACKER DR,0840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,FALSE,FALSE,111,1,2,32,06,1173889,1899510,2003,10/02/2018 15:50:01,"41,87966705","-87,63696315","(41.879667054, -87.63696315)"
1632196,G412919,14/07/2001 18:00:00,005XX W MADISON ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,111,1,,,06,1172491,1900252,2001,17/08/2015 15:03:40,"41,88173416","-87,64207442","(41.881734163, -87.642074416)"
2529653,HJ109633,06/01/2003 00:00:00,001XX S CANAL ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,111,1,2,28,06,1173162,1899653,2003,10/02/2018 15:50:01,"41,88007561","-87,63962832","(41.880075611, -87.639628321)"
4153987,HL484317,01/06/2005 00:30:00,002XX S WACKER DR,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,FALSE,FALSE,111,1,2,32,06,1173895,1899278,2005,28/02/2018 15:56:25,"41,8790303","-87,63694803","(41.879030298, -87.636948032)"
13265359,JG490362,03/11/2023 19:00:00,001XX N STATE ST,0850,THEFT,ATTEMPT THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,34,32,06,1176352,1900927,2023,11/11/2023 15:41:10,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
8660190,HV333611,13/06/2012 22:00:00,002XX N STATE ST,0850,THEFT,ATTEMPT THEFT,HOTEL/MOTEL,FALSE,FALSE,111,1,42,32,06,1176327,1901797,2012,04/02/2016 06:33:39,"41,88588808","-87,62794224","(41.885888079, -87.627942238)"
9145377,HW290750,25/05/2013 17:39:00,0000X W RANDOLPH ST,0850,THEFT,ATTEMPT THEFT,VEHICLE NON-COMMERCIAL,TRUE,FALSE,111,1,42,32,06,1175797,1901280,2013,10/02/2018 15:50:01,"41,88448134","-87,62990405","(41.88448134, -87.629904052)"
8560755,HV235570,09/04/2012 22:00:00,001XX N CLARK ST,0850,THEFT,ATTEMPT THEFT,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,111,1,42,32,06,1175507,1901535,2012,04/02/2016 06:33:39,"41,88518759","-87,63096129","(41.885187593, -87.630961294)"
13225139,JG441510,27/09/2023 15:15:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2023,05/10/2023 15:43:05,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13262218,JG486263,31/10/2023 16:53:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2023,08/11/2023 15:41:47,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13304729,JG537392,11/12/2023 15:44:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,34,32,06,1176352,1900927,2023,19/12/2023 15:46:54,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11344290,JB302163,11/06/2018 11:03:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,18/06/2018 15:51:47,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11477754,JB477152,15/10/2018 20:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,22/10/2018 16:27:12,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11418533,JB399211,18/08/2018 19:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2018,25/08/2018 15:59:23,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
13015230,JG191512,19/03/2023 18:33:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2023,19/08/2023 15:40:26,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
12910530,JF495631,02/12/2022 13:34:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2022,03/01/2023 15:40:27,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10553842,HZ300060,29/05/2016 14:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,111,1,42,32,06,1176335,1901461,2016,10/02/2018 15:50:01,"41,8849659","-87,627923","(41.884965896, -87.627923004)"
10489186,HZ230010,17/04/2016 18:31:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,10/02/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10508116,HZ249768,03/05/2016 13:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900918,2016,10/02/2018 15:50:01,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
10589090,HZ339625,07/07/2016 13:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,10/02/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10431799,HZ169689,29/02/2016 15:51:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2016,10/02/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
10534240,HZ277823,24/05/2016 13:58:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176338,1901346,2016,10/02/2018 15:50:01,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
5120635,HM720653,14/11/2006 18:50:00,005XX W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,28,06,1173039,1900311,2006,28/02/2018 15:56:25,"41,88188393","-87,64006044","(41.881883933, -87.640060441)"
9461454,HX114386,14/01/2014 15:10:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2014,04/02/2016 06:33:39,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
8843850,HV516922,13/10/2012 17:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2012,10/02/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
8804918,HV478825,16/09/2012 19:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,111,1,42,32,06,1176338,1901346,2012,10/02/2018 15:50:01,"41,88465026","-87,62791546","(41.884650262, -87.627915459)"
8966757,HW114978,12/01/2013 17:00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900918,2013,10/02/2018 15:50:01,"41,88347549","-87,62787697","(41.883475491, -87.627876969)"
8932148,HV598645,11/12/2012 12:50:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,111,1,42,32,06,1176352,1900927,2012,10/02/2018 15:50:01,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11441108,JB428504,09/09/2018 12:40:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,16/09/2018 16:05:04,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11516031,JB527596,24/11/2018 16:53:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,01/12/2018 16:09:34,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
11542172,JB561917,20/12/2018 23:30:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,06,1176352,1900927,2018,27/12/2018 16:09:37,"41,88350019","-87,6278767","(41.883500187, -87.627876698)"
